X,Y,OBJECTID,KC_Fac_FID,KCParkFID,SiteName,SiteType,Owner,OwnerType,Manager,ManageType,Maintd_By,MaintType,Label_Type
-121.624245466349,47.5021005237971,592,2983,9230201,Middle Fork Snoqualmie Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.638802844459,47.4926661230686,593,2983,9230201,Middle Fork Snoqualmie Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-121.676263807918,47.4650824706178,594,2983,9230201,Middle Fork Snoqualmie Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3
-122.347337072102,47.5692878307727,595,7445,4241801,Harbor Marina Corporate Center at Terminal 102,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,1
-122.334931851288,47.725941952647,596,3080,4261903,Broadview/Thompson Elem. School,School Site,Other School District,School District,Other School District,School District,Other School District,School District,1
-122.259980985857,47.3849277730617,597,2563,4222302,Hogan Park at Russell Road,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.148637497044,47.5568160149432,598,5044,5242203,Somerset East Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.491506978245,47.3684242540076,599,2462,2222501,Inspiration Point,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,1
-121.991300194141,47.4383560217505,600,4881,6233601,Carey Creek Natural Area,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.991892288171,47.4373395716667,601,4881,6233601,Carey Creek Natural Area,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.040846631867,47.7367899118808,602,15352,6261601,Bear Creek Forest,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.040894514373,47.7376712570536,603,15352,6261601,Bear Creek Forest,Other Site,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.294572409652,47.6087323665775,604,7159,4253309,Nora's Woods,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.339802124705,47.4242064273837,605,5105,4220603,Marvista Park,Park Site,City of Normandy Park,City,City of Normandy Park,City,City of Normandy Park,City,1
-122.346322793808,47.480628495385,606,2495,4231801,Chelsea Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1
-122.187596057119,47.7267054768482,607,2704,5262003,Kingsgate Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-121.911903437493,47.6486535189301,608,2321,7251602,Hockert Park,Park Site,City of Carnation,City,City of Carnation,City,City of Carnation,City,1
-122.126110492297,47.5633387525219,609,5008,5241406,Collingwood Mini Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-121.95669278766,47.7215170418681,610,5376,7261901,Big Rock Ball Fields,Park Site,City of Duvall,City,City of Duvall,City,City of Duvall,City,1
-122.117610170536,47.5605907360695,611,5050,5241306,Vuemont South Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.119144799292,47.5613309098403,612,5050,5241306,Vuemont South Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-121.925253540853,47.6468213328016,613,2374,7251701,Tolt River - John MacDonald Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.936584604878,47.6510415847542,614,2374,7251701,Tolt River - John MacDonald Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.912042731661,47.6385497519953,615,2374,7251701,Tolt River - John MacDonald Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.352891931898,47.5109964413184,616,2560,4230603,Steve Cox Memorial Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.352014224474,47.5110176676163,617,2560,4230603,Steve Cox Memorial Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.313699291459,47.3887651419625,618,2538,4221701,Zenith Park,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,1
-122.211239119579,47.6783816316289,619,2812,5250602,Heritage Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-122.214075372235,47.3323945063409,620,2363,5210601,Brannan Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.416055753081,47.5751960625621,621,7186,3241506,Bar-S Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.210256305182,47.3269307135039,622,2362,5210701,Dykstra Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-121.716354057865,47.1566865438668,623,2767,9190701,Federation Forest State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,0
-121.703263911684,47.1529053661449,624,2767,9190701,Federation Forest State Park,Park Site,Washington State Parks,State,Washington State Parks,State,Washington State Parks,State,1
-122.066958596541,47.5231880402484,625,5000,6243201,Talus Native Growth Protection Area,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,0
-122.073263667174,47.5255787343151,626,5000,6243201,Talus Native Growth Protection Area,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1
-122.062510007894,47.5227509252003,627,5000,6243201,Talus Native Growth Protection Area,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,2
-122.208233746929,47.5234390111301,628,6895,5243102,Kennydale Beach Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1
-122.27803937689,47.6598643683154,629,2317,4251501,Laurelhurst Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.770624686574,47.4360318674748,630,7556,8233402,Rattlesnake Lake Recreation Area,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-121.774618431635,47.4269735045085,631,7556,8233402,Rattlesnake Lake Recreation Area,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.37150499465,47.5828346768763,632,7580,3241203,Jack Block Park,Park Site,Port of Seattle,Other Government,Port of Seattle,Other Government,Port of Seattle,Other Government,1
-122.435680389487,47.3728369697034,633,7808,3222905,Maury Island Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.442403139622,47.3660727117574,634,7808,3222905,Maury Island Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.266416749863,47.4733414605501,635,15335,4232305,Macadam Winter Garden,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,0
-122.266820955295,47.4720943097042,636,15335,4232305,Macadam Winter Garden,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,1
-122.094322459329,47.6320868810849,637,7273,6251901,Viewpoint Neighborhood Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1
-122.366081667651,47.6298678974825,638,7145,3252507,Parsons Gardens,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.981304745921,47.6174691938,639,2726,6253601,Soaring Eagle Regional Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.980194011811,47.6090478417962,640,2726,6253601,Soaring Eagle Regional Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.313035646748,47.6726175149164,641,2792,4250802,Cowen Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.155568769754,47.5846351215271,642,8150,5241003,Sunset Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.15591133872,47.5865491384005,643,8150,5241003,Sunset Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.326215700647,47.621037076442,644,7022,4252905,Thomas Street Mini Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.336237829161,47.6009127783254,645,7855,4240602,Washington Street Boat Landing,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.193265083103,47.754376491483,646,5083,5260801,Bracketts Landing,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1
-122.315567513174,47.6303780936446,647,2268,4252901,Volunteer Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.229882575051,47.3892333402024,648,2532,4221302,Kent Memorial Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,0
-122.229398442461,47.390264645576,649,2532,4221302,Kent Memorial Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.025153455294,47.5099910422926,650,2659,6230301,Squak Valley Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,0
-122.02521237022,47.5135672767705,651,2659,6230301,Squak Valley Park,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1
-122.262987650841,47.5239260503204,652,4974,4243503,Beer Sheva Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.870674782554,47.5316339835693,653,7824,7242618,Borden Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.361032639577,47.6689036433497,654,7103,3251202,Greenwood Triangle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.197237585034,47.6214191684837,655,6898,5252905,McCormick Park - Bellevue,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.194716831886,47.6212913863932,656,6898,5252905,McCormick Park - Bellevue,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.046092608957,47.7093512866709,657,2651,6262901,Redmond Watershed Preserve,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1
-122.135764218328,47.5467618191619,658,5051,5242303,West Summit Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.116258839787,47.4645089518916,659,2760,5232301,Cavanaugh Pond Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.124945696599,47.4644090047467,660,2760,5232301,Cavanaugh Pond Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.134355902697,47.4669059481511,661,2760,5232301,Cavanaugh Pond Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.356653824398,47.5590123121632,662,7196,3242408,Puget Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.294771575592,47.6881502128724,663,7246,4250404,Wedgwood Square,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.008893855423,47.1970486611585,664,4563,6202605,Flensted Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,1
-122.273135287529,47.5250410152085,665,2283,4243401,Rainier Beach Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.242828277439,47.3156153317353,666,7839,4211302,Auburn Environmental Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.298478604328,47.5035857711436,667,2575,4230401,Cecil Moses Memorial Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.297677587587,47.5035668094234,668,2575,4230401,Cecil Moses Memorial Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.119824049648,47.444025650269,669,2793,5233601,Petrovitsky Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.116526077604,47.4421324215721,670,2793,5233601,Petrovitsky Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.999917547905,47.3686545009752,671,7955,6222603,Danville-Georgetown Open Space,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.007029393648,47.3747395953092,672,7955,6222603,Danville-Georgetown Open Space,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
